ENTREZID	SYMBOL
100360868	H3f3c
100360872	Mcpt1l1
100360880	Fosb
100360914	Fbxw7
100360919	Igll1
100360933	LOC100360933
100360936	Anapc16
100360940	LOC100360940
100360950	LOC100360950
100360977	Ppial4d
100360982	Relb
100361007	Adig
100361008	LOC100361008
100361016	Ventx
100361018	LOC100361018
100361025	LOC100361025
100361036	Oxct2a
100361043	Dytn
100361053	Hbq1b
100361056	LOC100361056
100361060	LOC100361060
100361067	LOC100361067
100361079	LOC100361079
100361083	LOC100361083
100361087	LOC100361087
100361092	Malrd1
100361104	LOC100361104
100361114	Zfp869
100361125	Pom121l12
100361126	RGD2320734
100361133	Mycbp
100361134	Shisa9
100361138	Dgkq
100361139	LOC100361139
100361143	LOC100361143
100361147	Mkrn2os
100361166	Rgs21
100361180	LOC100361180
100361188	Etfrf1
100361194	LOC100361194
100361204	LOC100361204
100361234	Btbd19
100361238	Rasgef1b
100361240	LOC100361240
100361259	LOC100361259
100361265	LOC100361265
100361269	Snrpa1
100361272	Ankub1
100361292	Fam205a
100361294	Tyk2
100361300	Spink10
100361314	Prr9
100361323	Astn2
100361371	Smco2
100361376	Kank2
100361383	Ecm2
100361388	LOC100361388
100361389	Fam171a2
100361414	Pate3
100361417	Tbcd
100361422	Cldn34c4
100361431	Syce1l
100361434	LOC100361434
100361444	Angptl8
100361452	Klk1c4
100361457	LOC100361457
100361460	Insyn2b
100361465	Pate2
100361468	Gzmbl2
100361492	LOC100361492
100361503	Zfp717
100361506	Armc3
100361513	Gcc1
100361517	Psmg3
100361520	Rpl37a
100361529	Rad9a
100361543	LOC100361543
100361547	LOC100361547
100361556	LOC100361556
100361558	H3f3a
100361568	Hilpda
100361571	Krtap1-1
100361574	Polr2k
100361579	LOC100361579
100361582	Ttc24
100361584	Ano2
100361585	RGD1310951
100361588	Wdr95
100361606	Zfp768
100361607	Sprr4
100361623	RGD1561318
100361626	Krtap12-2
100361631	Tmem35b
100361633	Cd300ld
100361636	LOC100361636
100361639	RGD1562521
100361642	LOC100361642
100361645	LOC100361645
100361647	Galnt6
100361652	Lce6a
100361655	LOC100361655
100361657	Pate1
100361658	Usp37
100361660	Zfp617
100361664	Krtap12-4
100361671	LOC100361671
100361672	Zc2hc1b
100361684	Simc1
100361693	LOC100361693
100361702	LOC100361702
100361706	LOC100361706
100361710	Setdb2
100361715	Rps15al4
100361724	Cyp2b13
100361733	Ociad2
100361739	LOC100361739
100361756	LOC100361756
100361765	Hoxb2
100361774	Ralgps1
100361791	Zfp719
100361793	LOC100361793
100361814	LOC100361814
100361818	Nfatc1
100361828	LOC100361828
100361830	Tram2
100361833	LOC100361833
100361850	LOC100361850
100361859	Lce3d
100361866	LOC100361866
100361879	LOC100361879
100361884	Prl8a3
100361889	Spint4
100361891	Rab5al1
100361898	LOC100361898
100361907	LOC100361907
100361909	Ear1
100361913	LOC100361913
100361923	Ikzf4
100361928	Tmem198
100361931	Tmem221
100361933	LOC100361933
100361934	LOC100361934
100361939	Rnaseh2c
100361944	LOC100361944
100361946	Lrrc74b
100361947	Zfp42
100361951	Lce3e
100361960	Cox7b2
100361969	Krtap4-7
100361974	Rpl31l4
100361993	LOC100361993
100362005	Grcc10
100362022	Zfp27
100362023	LOC100362023
100362027	LOC100362027
100362031	Krtap4-9
100362048	LOC100362048
100362054	LOC100362054
100362059	Ttc16
100362067	LOC100362067
100362068	Vom1r-ps112
100362069	LOC100362069
100362078	LOC100362078
100362083	Zfp866
100362089	Zfp663
100362099	Snrpep2
100362102	Lsm14b
100362109	LOC100362109
100362110	LOC100362110
100362119	Zfp383
100362120	Catsperz
100362121	Ddb2
100362122	LOC100362122
100362123	Rex2
100362124	Ift140
100362139	Rps15al2
100362149	LOC100362149
100362155	Cyhr1
100362169	Fam170b
100362170	Zfp964
100362172	LOC100362172
100362173	LOC100362173
100362176	LOC100362176
100362202	Znf408
100362205	Fndc9
100362216	LOC100362216
100362241	Plekhg6
100362255	Adgrv1
100362279	Trappc3l
100362283	Tmem52
100362296	LOC100362296
100362298	LOC100362298
100362311	Arhgap33
100362319	LOC100362319
100362321	Smim19
100362324	Dhx29
100362331	Ndufa4l2
100362333	LOC100362333
100362339	LOC100362339
100362342	LOC100362342
100362344	LOC100362344
100362345	LOC100362345
100362346	Mta3
100362347	Fnip1
100362365	Tmem210
100362366	LOC100362366
100362384	LOC100362384
100362400	LOC100362400
100362422	Efcab13
100362431	Ttc30a
100362432	LOC100362432
100362441	Gpr82
100362450	Anos1
100362453	LOC100362453
100362458	Gigyf2
100362470	Mrtfb
100362471	Tmem240
100362477	Fam90a1
100362479	LOC100362479
100362495	Haus5
100362538	Tex55
100362547	Ap1g2
100362548	Elp3
100362554	Otulin
100362555	Sptssb
100362565	Pkd1l3
100362572	Mpv17l
100362580	Spag11bl
100362588	Izumo3
100362606	Akain1
100362611	LOC100362611
100362620	LOC100362620
100362634	Kmt2d
100362640	Rps4x
100362641	Zfp945
100362644	Slc2a7
100362676	Klhl33
100362678	Epc1
100362684	LOC100362684
100362690	LOC100362690
100362694	Trim60
100362696	Fam47a
100362709	LOC100362709
100362710	Tiam2
100362716	Olr1870
100362724	LOC100362724
100362725	Cdkl5
100362729	Igfl3
100362733	Irgm2
100362738	LOC100362738
100362745	LOC100362745
100362748	Cfap74
100362751	LOC100362751
100362764	Ddx55
100362769	Mt1f
100362783	C12H7orf61
100362785	Ankdd1a
100362798	LOC100362798
100362805	Txndc5
100362810	LOC100362810
100362814	LOC100362814
100362817	Cdrt4
100362819	Auts2
100362820	LOC100362820
100362827	LOC100362827
100362830	LOC100362830
100362836	Poc1b
100362891	Tex13a
100362895	LOC100362895
100362904	Bsph2
100362908	Cfap92
100362909	Tex52
100362912	Tmprss12
100362915	Zfp648
100362927	LOC100362927
100362940	Snx21
100362949	LOC100362949
100362965	LOC100362965
100362967	LOC100362967
100362978	LOC100362978
100362980	LOC100362980
100362981	LOC100362981
100362987	LOC100362987
100363016	LOC100363016
100363017	LOC100363017
100363043	LOC100363043
100363048	LOC100363048
100363053	Tas2r145
100363064	LOC100363064
100363065	Zfp11
100363074	Acot11
100363095	Henmt1
100363110	LOC100363110
100363111	C2cd4d
100363112	LOC100363112
100363116	LOC100363116
100363125	H2al3
100363129	LOC100363129
100363136	LOC100363136
100363141	LOC100363141
100363145	Stab1
100363146	Fam228b
100363171	LOC100363171
100363177	LOC100363177
100363178	Tmigd3
100363184	Krtap13-1
100363193	LOC100363193
100363196	Zfp791
100363199	LOC100363199
100363201	LOC100363201
100363219	Olr1872
100363225	LOC100363225
100363228	LOC100363228
100363236	LOC100363236
100363238	Lrcol1
100363253	Nt5c2
100363266	Igip
100363268	LOC100363268
100363270	Btbd18
100363275	Adgra2
100363276	Arhgap6
100363280	Tmem74bos
100363287	LOC100363287
100363289	LOC100363289
100363290	LOC100363290
100363294	LOC100363294
100363310	Cystm1
100363314	LOC100363314
100363319	LOC100363319
100363321	LOC100363321
100363332	Card11
100363333	LOC100363333
100363341	Lrriq4
100363344	LOC100363344
100363350	Nxpe2
100363361	Zfp687
100363368	Poteh
100363372	LOC100363372
100363376	Cmc2
100363379	Prdx1l1
100363427	LOC100363427
100363428	LOC100363428
100363433	Srrm5
100363436	Mdfic2
100363439	Rps10l1
100363452	LOC100363452
100363454	LOC100363454
100363455	Zfp69
100363469	LOC100363469
100363472	LOC100363472
100363484	Ddit4l
100363492	Ly6k
100363494	LOC100363494
100363502	LOC100363502
100363531	LOC100363531
100363535	LOC100363535
100363539	Mrpl33
100363642	LOC100363642
100363712	LOC100363712
100363835	LOC100363835
100363867	LOC100363867
100363869	LOC100363869
100363883	LOC100363883
100363914	LOC100363914
100363993	LOC100363993
100364002	LOC100364002
100364016	LOC100364016
100364027	Hkdc1
100364132	Zfp300
100364162	Rnf11
100364165	Nktr
100364191	LOC100364191
100364194	LOC100364194
100364240	Btbd8
100364265	LOC100364265
100364335	LOC100364335
100364350	Nwd1
100364427	LOC100364427
100364435	LOC100364435
100364457	LOC100364457
100364509	LOC100364509
100364523	LOC100364523
100364550	Krtap24-1
100364561	LOC100364561
100364568	Rprd2
100364574	Ankfn1
100364613	Krtap27-1
100364756	Mettl21ep
100364769	LOC100364769
100364794	LOC100364794
100364835	LOC100364835
100364862	LOC100364862
100364877	LOC100364877
100364934	LOC100364934
100364958	LOC100364958
100364984	Rab37
100364990	Pdss1
100365008	Msmp
100365043	LOC100365043
100365062	LOC100365062
100365184	Prdm14
100365199	Wfdc13
100365259	Spty2d1
100365363	LOC100365363
100365370	Ctdsp2
100365450	Tmem239
100365504	Sf3b6
100365588	LOC100365588
100365646	LOC100365646
100365679	Dennd5b
100365683	Nr2e3
100365733	Tmem262
100365744	Lrrc75b
100365773	Oca2
100365779	Zfp605
100365810	LOC100365810
100365839	LOC100365839
100365872	Eif4ebp3
100365887	LOC100365887
100365921	Pigy
100365928	Fam166b
100365935	Cep85l
100366017	Ube2e1
100366024	Prdm16
100366030	LOC100366030
100366054	LOC100366054
100366121	Smim24
100366237	Pfdn4
100529260	Ankhd1
100534597	Cenps
100909408	Zfp397
100909445	Ube2w
100909457	LOC100909457
100909486	LOC100909486
100909489	Trpc5os
100909494	LOC100909494
100909497	LOC100909497
100909498	Clec19a
100909510	Tsen34l1
100909537	Iqck
100909569	LOC100909569
100909598	Pigbos1
100909600	Plcxd1
100909605	Serpina3a
100909622	Znf442
100909643	LOC100909643
100909648	Avpr1b
100909657	Zfp239
100909660	LOC100909660
100909661	Krtap16-1
100909671	LOC100909671
100909677	LOC100909677
100909682	LOC100909682
100909683	LOC100909683
100909688	LOC100909688
100909690	LOC100909690
100909701	Ccer2
100909772	LOC100909772
100909776	Tmem61
100909793	Smim18
100909827	Kbtbd7
100909834	Kdm4e
100909859	LOC100909859
100909904	LOC100909904
100909911	LOC100909911
100909916	LOC100909916
100909936	LOC100909936
100909947	LOC100909947
100909949	LOC100909949
100909954	LOC100909954
100909955	LOC100909955
100909963	LOC100909963
100909964	LOC100909964
100909977	LOC100909977
100909996	Olr1258
100909998	LOC100909998
100910017	LOC100910017
100910026	LOC100910026
100910046	LOC100910046
100910047	Gfy
100910054	Nkrf
100910078	LOC100910078
100910087	Adam21
100910088	LOC100910088
100910095	LOC100910095
100910102	Catsperb
100910104	Xirp1
100910107	LOC100910107
100910108	LOC100910108
100910143	Pigg
100910144	Ces2
100910150	LOC100910150
100910180	LOC100910180
100910200	LOC100910200
100910202	Crnkl1
100910205	Prss50
100910231	Zfp82
100910259	LOC100910259
100910280	Sdr42e2
100910292	LOC100910292
100910299	Larp4
100910318	Trappc2b
100910341	LOC100910341
100910342	Bbip1
100910401	Prss51
100910413	LOC100910413
100910419	Tle7
100910434	Chadl
100910444	Znf7
100910451	LOC100910451
100910453	LOC100910453
100910460	Ccdc180
100910497	LOC100910497
100910508	Zfp41
100910536	Elfn2
100910554	LOC100910554
100910577	LOC100910577
100910585	LOC100910585
100910596	LOC100910596
100910615	LOC100910615
100910616	Hmgn5
100910621	LOC100910621
100910636	Zcwpw1l1
100910657	LOC100910657
100910660	LOC100910660
100910669	Pilra
100910678	LOC100910678
100910714	LOC100910714
100910729	Islr2
100910731	Krtap4-3
100910735	Oas1g
100910737	LOC100910737
100910751	Mtg1
100910753	Dnttip2
100910768	LOC100910768
100910788	Chchd2l1
100910806	Trim15
100910811	Tmem249
100910813	Lyg2
100910814	LOC100910814
100910821	Fndc4
100910823	Derl2
100910839	Luzp2
100910848	LOC100910848
100910852	LOC100910852
100910864	LOC100910864
100910867	Cfap69
100910872	Naa80
100910888	LOC100910888
100910895	LOC100910895
100910914	LOC100910914
100910917	LOC100910917
100910940	Evi2b
100910977	LOC100910977
100910984	Alkal1
100910996	LOC100910996
100910998	LOC100910998
100911002	LOC100911002
100911041	Tmem45a
100911047	LOC100911047
100911055	LOC100911055
100911068	Robo4l
100911069	Mtfr2
100911093	LOC100911093
100911165	Mylk4
100911184	LOC100911184
100911196	Znf865
100911229	LOC100911229
100911235	Med7
100911237	LOC100911237
100911241	Spink9
100911249	Ifnl1
100911251	LOC100911251
100911252	LOC100911252
100911305	Mars2
100911312	LOC100911312
100911320	LOC100911320
100911353	LOC100911353
100911357	LOC100911357
100911361	LOC100911361
100911395	Agbl4
100911413	LOC100911413
100911432	Brd3os
100911462	Txnl4a
100911464	LOC100911464
100911483	Ndufa13
100911489	LOC100911489
100911510	LOC100911510
100911527	LOC100911527
100911528	LOC100911528
100911571	Olr954
100911574	LOC100911574
100911581	Faah
100911583	LOC100911583
100911617	LOC100911617
100911639	LOC100911639
100911649	LOC100911649
100911661	LOC100911661
100911664	LOC100911664
100911668	LOC100911668
100911669	P3r3urf
100911679	LOC100911679
100911682	Actl10
100911718	LOC100911718
100911728	LOC100911728
100911740	Mrln
100911757	Tshz2
100911772	LOC100911772
100911790	Stfa2l3
100911795	Erich6b
100911796	Adora3
100911798	Seh1l
100911813	LOC100911813
100911818	LOC100911818
100911831	Zfp182
100911832	Rtl5
100911842	LOC100911842
100911847	LOC100911847
100911848	LOC100911848
100911859	Hoxc11
100911861	LOC100911861
100911936	LOC100911936
100911949	Odaph
100911970	Mipol1
100911971	Spata31e1
100911982	LOC100911982
100911984	LOC100911984
100912009	LOC100912009
100912012	Clec3b
100912013	Nlrp4b
100912026	LOC100912026
100912027	LOC100912027
100912028	LOC100912028
100912032	Rps27a
100912037	LOC100912037
100912076	LOC100912076
100912096	Zfp113
100912108	Nupr1
100912115	Mia2
100912132	LOC100912132
100912141	Tro
100912172	LOC100912172
100912195	LOC100912195
100912196	LOC100912196
100912216	Prcd
100912218	Itprip
100912252	LOC100912252
100912259	LOC100912259
100912261	LOC100912261
100912265	LOC100912265
100912272	LOC100912272
100912286	Leng9
100912289	Fam9c
100912291	LOC100912291
100912292	Enho
100912294	LOC100912294
100912302	Sox1
100912314	LOC100912314
100912321	LOC100912321
100912327	LOC100912327
100912336	LOC100912336
100912338	LOC100912338
100912347	LOC100912347
100912356	LOC100912356
100912357	Ndufb1
100912361	Mucl1
100912365	LOC100912365
100912373	LOC100912373
100912402	LOC100912402
100912416	Tcaf2c
100912427	LOC100912427
100912436	LOC100912436
100912447	Nynrin
100912456	Lilrb1
100912483	LOC100912483
100912489	H4c3
100912499	Lilra3
100912521	Nmrk2
100912525	Hoxa4
100912526	Rtl9
100912536	Styx
100912549	LOC100912549
100912557	Atp5mpl
100912563	Insm1
100912568	LOC100912568
100912582	LOC100912582
100912586	LOC100912586
100912642	LOC100912642
100912656	LOC100912656
100912659	LOC100912659
100912683	LOC100912683
100912756	LOC100912756
100912787	LOC100912787
100912823	LOC100912823
100912849	LOC100912849
100912880	LOC100912880
100912924	Tigd2
100912936	Hoxd8
100912943	LOC100912943
100912958	LOC100912958
100912998	LOC100912998
100913013	LOC100913013
100913063	Cd79a
100913081	Pate-f
101055623	Rt1.a-4
101241893	Trim34
102238592	Ak6
102546324	LOC102546324
102546342	LOC102546342
102546375	LOC102546375
102546484	Spem3
102546572	LOC102546572
102546589	LOC102546589
102546590	LOC102546590
102546596	LOC102546596
102546648	LOC102546648
102546650	Dio3os
102546663	LOC102546663
102546724	Tex51
102546758	Klk5
102546764	Cmc4
102546809	Smim35
102546830	LOC102546830
102546838	Nfilz
102546856	LOC102546856
102546864	LOC102546864
102546874	LOC102546874
102546892	Prrt1b
102546903	LOC102546903
102547011	LOC102547011
102547021	LOC102547021
102547034	LOC102547034
102547035	LOC102547035
102547047	LOC102547047
102547056	Ulbp1
102547078	LOC102547078
102547086	LOC102547086
102547093	LOC102547093
102547118	Ezhip
102547119	LOC102547119
102547160	LOC102547160
102547212	LOC102547212
102547219	Mosmo
102547275	LOC102547275
102547284	LOC102547284
102547287	LOC102547287
102547294	Iqcn
102547344	LOC102547344
102547412	LOC102547412
102547413	LOC102547413
102547414	LOC102547414
102547542	LOC102547542
102547604	LOC102547604
102547645	Tmem217
102547663	LOC102547663
102547665	LOC102547665
102547688	LOC102547688
102547753	LOC102547753
102547755	Dbf4b
102547811	LOC102547811
102547820	LOC102547820
102547850	LOC102547850
102547897	LOC102547897
102547920	LOC102547920
102547932	Zfp623
102547956	LOC102547956
102548013	Ccdc168
102548031	LOC102548031
102548035	LOC102548035
102548067	LOC102548067
102548076	LOC102548076
102548126	Armh2
102548129	LOC102548129
102548228	Bivm
102548230	Znf235
102548231	LOC102548231
102548251	LOC102548251
102548286	LOC102548286
102548320	LOC102548320
102548369	LOC102548369
102548389	LOC102548389
102548459	LOC102548459
102548478	LOC102548478
102548503	Zfp108
102548506	LOC102548506
102548541	LOC102548541
102548546	LOC102548546
102548559	Vcpkmt
102548568	LOC102548568
102548607	LOC102548607
102548633	LOC102548633
102548682	LOC102548682
102548693	Zfp28
102548695	LOC102548695
102548714	LOC102548714
102548728	LOC102548728
102548730	LOC102548730
102548772	LOC102548772
102548778	Parp10
102548794	LOC102548794
102548800	LOC102548800
102548822	LOC102548822
102548890	LOC102548890
102548897	LOC102548897
102548917	LOC102548917
102549010	Bend2
102549052	LOC102549052
102549061	LOC102549061
102549131	LOC102549131
102549144	LOC102549144
102549158	LOC102549158
102549173	LOC102549173
102549174	LOC102549174
102549189	LOC102549189
102549249	LOC102549249
102549291	LOC102549291
102549362	LOC102549362
102549391	LOC102549391
102549397	LOC102549397
102549410	LOC102549410
102549471	Xndc1
102549517	LOC102549517
102549548	LOC102549548
102549583	LOC102549583
102549607	LOC102549607
102549681	Plekhg7
102549694	LOC102549694
102549710	Samd11
102549716	LOC102549716
102549747	LOC102549747
102549754	LOC102549754
102549803	Nat8f4
102549817	LOC102549817
102549828	LOC102549828
102549842	LOC102549842
102549852	LOC102549852
102549940	LOC102549940
102550160	LOC102550160
102550189	Samd1
102550196	Gcnt7
102550203	LOC102550203
102550211	LOC102550211
102550225	LOC102550225
102550257	LOC102550257
102550273	LOC102550273
102550284	LOC102550284
102550291	LOC102550291
102550297	LOC102550297
102550306	LOC102550306
102550344	Kmt2b
102550375	LOC102550375
102550385	Lyrm4
102550396	LOC102550396
102550397	LOC102550397
102550403	LOC102550403
102550416	Sprr2f
102550424	LOC102550424
102550446	LOC102550446
102550466	LOC102550466
102550512	LOC102550512
102550523	Fsbp
102550529	LOC102550529
102550533	LOC102550533
102550534	LOC102550534
102550604	LOC102550604
102550654	LOC102550654
102550657	LOC102550657
102550668	LOC102550668
102550682	LOC102550682
102550699	Sprr2d
102550708	LOC102550708
102550711	LOC102550711
102550729	LOC102550729
102550734	LOC102550734
102550789	Rnf212b
102550809	Scml1
102550816	Krtap20-1
102550851	LOC102550851
102550872	LOC102550872
102550885	LOC102550885
102550890	LOC102550890
102550901	Krtap20-2l1
102550903	Ufsp1
102550932	Tigd4
102550944	LOC102550944
102550973	LOC102550973
102550986	LOC102550986
102550988	LOC102550988
102551000	LOC102551000
102551003	LOC102551003
102551014	LOC102551014
102551034	Crocc2
102551050	LOC102551050
102551064	LOC102551064
102551069	Krtap22-2
102551071	LOC102551071
102551085	Xrcc3
102551086	LOC102551086
102551095	LOC102551095
102551100	LOC102551100
102551102	LOC102551102
102551105	LOC102551105
102551166	LOC102551166
102551168	LOC102551168
102551177	LOC102551177
102551184	LOC102551184
102551194	LOC102551194
102551201	LOC102551201
102551208	Dynlt4
102551255	LOC102551255
102551257	LOC102551257
102551265	LOC102551265
102551304	LOC102551304
102551309	LOC102551309
102551311	LOC102551311
102551340	LOC102551340
102551354	LOC102551354
102551365	LOC102551365
102551397	LOC102551397
102551403	Ankfn1
102551406	LOC102551406
102551408	Hacd2
102551431	LOC102551431
102551435	Eef1akmt4
102551486	LOC102551486
102551491	LOC102551491
102551497	LOC102551497
102551504	Vom1r40
102551518	LOC102551518
102551559	Tex50
102551575	LOC102551575
102551632	LOC102551632
102551633	LOC102551633
102551660	Eml3
102551679	LOC102551679
102551694	Klln
102551714	LOC102551714
102551716	Nkain2
102551737	LOC102551737
102551744	LOC102551744
102551771	LOC102551771
102551788	LOC102551788
102551813	LOC102551813
102551819	LOC102551819
102551846	Zfp174
102551852	LOC102551852
102551882	LOC102551882
102551887	Fam177b
102551929	LOC102551929
102551936	LOC102551936
102551938	LOC102551938
102551947	LOC102551947
102551980	LOC102551980
102552000	LOC102552000
102552046	LOC102552046
102552055	Angptl7
102552068	LOC102552068
102552073	LOC102552073
102552101	LOC102552101
102552104	LOC102552104
102552128	LOC102552128
102552137	LOC102552137
102552170	LOC102552170
102552179	LOC102552179
102552182	LOC102552182
102552199	Tgm7
102552223	LOC102552223
102552244	LOC102552244
102552269	LOC102552269
102552286	LOC102552286
102552318	LOC102552318
102552337	LOC102552337
102552343	LOC102552343
102552378	LOC102552378
102552387	LOC102552387
102552404	LOC102552404
102552463	Zfp446
102552474	LOC102552474
102552482	LOC102552482
102552485	LOC102552485
102552497	Pcdhgb6
102552527	LOC102552527
102552540	LOC102552540
102552542	LOC102552542
102552551	Smim6
102552619	LOC102552619
102552627	LOC102552627
102552638	LOC102552638
102552651	Sprr2b
102552663	LOC102552663
102552667	LOC102552667
102552669	Tex46
102552675	Smim44
102552705	Pcdhgb4
102552731	LOC102552731
102552749	LOC102552749
102552796	Pcdhga6
102552805	LOC102552805
102552818	Smim27
102552819	LOC102552819
102552823	LOC102552823
102552838	Mc1r
102552880	LOC102552880
102552895	Podn
102552920	Armcx5
102552939	Dynapl1
102552940	LOC102552940
102552945	LOC102552945
102552988	LOC102552988
102553002	Zscan22
102553035	Klk15
102553046	LOC102553046
102553069	LOC102553069
102553078	LOC102553078
102553085	LOC102553085
102553110	LOC102553110
102553119	Mettl21a
102553148	Cfap58
102553183	LOC102553183
102553208	LOC102553208
102553252	Tmem94
102553278	LOC102553278
102553298	Ctxnd1
102553320	LOC102553320
102553382	LOC102553382
102553413	Mageb2
102553424	Meiosin
102553503	LOC102553503
102553587	Peg10
102553609	LOC102553609
102553691	LOC102553691
102553726	LOC102553726
102553745	Ct47b1
102553760	LOC102553760
102553763	Znf768
102553778	Lelp1
102553785	LOC102553785
102553825	LOC102553825
102553828	LOC102553828
102553842	Hoxd11
102553848	LOC102553848
102553861	LOC102553861
102553866	Zfp764
102553868	LOC102553868
102553880	LOC102553880
102553881	LOC102553881
102553890	LOC102553890
102553962	LOC102553962
102553980	LOC102553980
102554047	LOC102554047
102554102	Trim30c
102554106	LOC102554106
102554136	Zfp780b
102554231	LOC102554231
102554284	LOC102554284
102554288	LOC102554288
102554302	LOC102554302
102554315	LOC102554315
102554371	Krtap17-1
102554388	LOC102554388
102554391	LOC102554391
102554393	Adamts13
102554398	LOC102554398
102554448	LOC102554448
102554457	Zik1
102554479	LOC102554479
102554482	Insl5
102554586	Tmem265
102554600	LOC102554600
102554605	LOC102554605
102554611	LOC102554611
102554637	LOC102554637
102554647	Pasd1
102554658	Ccdc162
102554666	LOC102554666
102554672	LOC102554672
102554746	LOC102554746
102554774	LOC102554774
102554799	LOC102554799
102554819	Tmem238l
102554838	Stmnd1
102554842	LOC102554842
102554851	Sertm2
102554881	LOC102554881
102554884	Rcor1
102554917	LOC102554917
102554937	LOC102554937
102554944	LOC102554944
102554989	LOC102554989
102555023	LOC102555023
102555033	LOC102555033
102555039	LOC102555039
102555079	Poln
102555083	Zfp647
102555091	LOC102555091
102555114	LOC102555114
102555137	LOC102555137
102555170	Higd1c
102555172	Tmppe
102555183	Zfp146
102555217	LOC102555217
102555239	LOC102555239
102555243	LOC102555243
102555274	Zfp853
102555289	LOC102555289
102555298	Wdr90
102555306	LOC102555306
102555307	LOC102555307
102555317	LOC102555317
102555324	LOC102555324
102555329	LOC102555329
102555366	LOC102555366
102555377	LOC102555377
102555439	LOC102555439
102555445	LOC102555445
102555453	LOC102555453
102555469	Fignl2
102555488	LOC102555488
102555557	LOC102555557
102555573	LOC102555573
102555578	LOC102555578
102555599	LOC102555599
102555624	Lrrc53
102555634	LOC102555634
102555644	LOC102555644
102555659	Zcchc18
102555672	LOC102555672
102555723	Pgbd2
102555739	LOC102555739
102555809	LOC102555809
102555814	LOC102555814
102555817	LOC102555817
102555826	Clec20a
102555852	LOC102555852
102555902	LOC102555902
102555919	Znf454
102555975	Ccdc200
102555991	LOC102555991
102555994	LOC102555994
102556031	Coa6
102556043	LOC102556043
102556082	LOC102556082
102556087	LOC102556087
102556092	LOC102556092
102556096	LOC102556096
102556098	LOC102556098
102556119	Znf354b
102556120	LOC102556120
102556129	Ccdc198
102556157	LOC102556157
102556178	LOC102556178
102556253	Tdrd15
102556277	Lemd1
102556298	LOC102556298
102556347	LOC102556347
102556459	LOC102556459
102556463	LOC102556463
102556486	LOC102556486
102556504	LOC102556504
102556681	Sh2d1b2
102556795	LOC102556795
102556805	LOC102556805
102556967	LOC102556967
102557105	LOC102557105
102557108	LOC102557108
102557111	Pura
102557137	LOC102557137
102557182	LOC102557182
102557303	LOC102557303
102557319	LOC102557319
102557368	LOC102557368
102557406	LOC102557406
102557552	LOC102557552
102557590	LOC102557590
102557607	LOC102557607
103689940	LOC103689940
103689947	Selenbp1
103689958	LOC103689958
103689959	Armh3
103689966	LOC103689966
103689969	Kdm6a
103689976	LOC103689976
103689978	Senp5
103689987	Mfsd14a
103689991	Ect2l
103689992	Rps9l1
103690021	Fam124b
103690025	Rfwd3
103690031	Samd9l
103690045	Mast4
103690053	Fam95c
103690059	Mgam
103690065	LOC103690065
103690071	LOC103690071
103690100	LOC103690100
103690110	Zfp78
103690119	LOC103690119
103690123	Hoxa2
103690130	Hoxa3
103690132	Hoxa1
103690152	LOC103690152
103690158	L3mbtl4
103690162	Eid2b
103690163	Zfp420
103690166	LOC103690166
103690167	Arl14
103690174	LOC103690174
103690178	LOC103690178
103690190	LOC103690190
103690194	Galnt8
103690203	Znf48
103690221	Nyap2
103690230	LOC103690230
103690234	LOC103690234
103690241	LOC103690241
103690254	Try5
103690286	LOC103690286
103690290	LOC103690290
103690326	Dcstamp
103690331	LOC103690331
103690342	Evx1
103690343	Zfp600
103690344	LOC103690344
103690374	LOC103690374
103690393	LOC103690393
103690438	LOC103690438
103690495	LOC103690495
103690504	LOC103690504
103690514	LOC103690514
103690541	Fam237a
103690545	LOC103690545
103690566	LOC103690566
103690609	LOC103690609
103690615	LOC103690615
103690742	LOC103690742
103690754	LOC103690754
103690765	LOC103690765
103690782	Ssx2
103690796	LOC103690796
103690817	LOC103690817
103690821	LOC103690821
103690827	Yy2
103690850	CXHXorf65
103690851	LOC103690851
103690860	LOC103690860
103690862	LOC103690862
103690877	LOC103690877
103690878	LOC103690878
103690879	Fam133a
103690887	LOC103690887
103690888	LOC103690888
103690889	LOC103690889
103690904	LOC103690904
103690912	LOC103690912
103690913	LOC103690913
103690914	LOC103690914
103690958	LOC103690958
103690977	LOC103690977
103690996	LOC103690996
103691005	LOC103691005
103691023	LOC103691023
103691034	Peg3
103691035	Eddm13
103691042	LOC103691042
103691061	LOC103691061
103691065	Bsph1
103691071	LOC103691071
103691072	LOC103691072
103691088	LOC103691088
103691092	LOC103691092
103691095	Wdr87
103691098	Znf146
103691099	Thap8
103691102	C1H19orf84
103691104	LOC103691104
103691107	LOC103691107
103691109	LOC103691109
103691133	LOC103691133
103691134	Flt3lg
103691165	LOC103691165
103691193	LOC103691193
103691225	LOC103691225
103691226	LOC103691226
103691235	LOC103691235
103691238	LOC103691238
103691253	LOC103691253
103691261	LOC103691261
103691265	Krtap5-1
103691272	LOC103691272
103691288	LOC103691288
103691294	LOC103691294
103691301	LOC103691301
103691319	C1H9orf66
103691373	Frat1
103691392	LOC103691392
103691423	LOC103691423
103691454	C2H5orf64
103691460	LOC103691460
103691506	LOC103691506
103691519	LOC103691519
103691539	LOC103691539
103691547	LOC103691547
103691563	LOC103691563
103691564	LOC103691564
103691573	LOC103691573
103691625	LOC103691625
103691627	LOC103691627
103691629	LOC103691629
